"GEO";"GEO_OBJECT";"TRANS";"AGE";"EMPSTA_ENQ";"WORK_AREA";"RP_MEASURE";"FREQ";"OBS_STATUS";TIME_PERIOD;OBS_VALUE
"200096642";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;688,067051
"200040681";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;496,567703
"200073120";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;220,363817
"200067684";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;2054,60454
"240100891";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;585,772874
"242020105";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;1223,329617
"248300543";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;13212,68111
"200011781";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;92,639528
"200071751";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;3284,976929
"200039055";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;144,903033
"244301016";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;443,484559
"245900758";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;552,620936
"242900710";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;217,619716
"241501089";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;122,244161
"243301249";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;205,66733
"244000857";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;179,197903
"200066868";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;473,535012
"248500662";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;457,599997
"245300447";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;771,281333
"200069698";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;456,547048
"200067239";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;289,362063
"200040384";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;170,093669
"241800432";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;118,557343
"243600343";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;85,598223
"242100410";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;10663,451432
"243200607";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;176,994277
"242900769";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;905,890407
"248900664";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;127,334277
"200073161";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;347,406964
"200073138";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;94,094675
"244400644";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;2223,487414
"242000503";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;97,198231
"244500484";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;214,048498
"200035533";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;285,685969
"200066652";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;428,888805
"200034726";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;209,898948
"200068542";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;813,478562
"200034031";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;198,581497
"200042000";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;308,752194
"200066603";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;131,439419
"244301131";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;317,172967
"243301504";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;689,485354
"247600588";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;895,281131
"247300528";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;137,731139
"243400736";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;339,280676
"200072072";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;1112,702558
"200066975";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;653,847095
"200066850";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;553,112609
"248100158";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;246,397353
"248900524";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;125,612048
"243400769";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;2968,602772
"243600301";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;197,666139
"244000766";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;163,396403
"200035541";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;136,537583
"200069482";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;453,553388
"200033579";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;3411,134615
"243400819";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;1995,075718
"243801073";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;248,255786
"200040475";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;327,593362
"200070662";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;488,537771
"200066041";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;743,60191
"200043016";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;349,493994
"200067692";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;181,196328
"200066587";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;781,59201
"244000659";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;241,437759
"244000543";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;174,366524
"240300566";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;65,312533
"200040558";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;232,78879
"241200542";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;287,569753
"244800405";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;837,50562
"248000747";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;763,354723
"243801024";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;504,751935
"248700189";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;304,569502
"200066512";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;324,086731
"200068146";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;1036,847423
"200041283";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;232,181444
"247200090";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;842,92568
"200066371";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;1049,933035
"200069128";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;160,471125
"200089456";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;1800,407573
"200067957";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;206,390849
"200072130";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;2696,093099
"200069656";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;218,086659
"200070993";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;1433,012296
"200058485";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;5463,246731
"200054781";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;290492,600964
"247103765";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;168,348343
"200049211";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;673,182029
"200077014";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;1967,715171
"200070845";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;805,546238
"200035111";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;334,188027
"200071983";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;397,009173
"242600534";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;641,439349
"246701064";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;865,64453
"242900744";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;451,876886
"240200584";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;314,063584
"200034056";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;173,000962
"200071850";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;403,89027
"200000172";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;730,71129
"200071033";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;53,855159
"245600465";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;223,589171
"248400285";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;444,108275
"243000585";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;545,694706
"244000881";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;95,495097
"246000129";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;421,457877
"200070977";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;738,755143
"248719288";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;151,126848
"241200807";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;164,020459
"200040889";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;179,968778
"200041333";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;781,874066
"200039642";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;516,09005
"200067759";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;509,666913
"200029734";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;400,153759
"200039907";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;224,783637
"246000921";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;513,910939
"243100732";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;168,265489
"245614433";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;868,838163
"200072981";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;436,224728
"200040954";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;812,764683
"200068070";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;631,379482
"200044469";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;235,459033
"200073245";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;805,8608
"200027076";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;146,015446
"200068872";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;400,109554
"242500320";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;184,689218
"247400682";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;638,827801
"242900645";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;499,767693
"243301223";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;367,683002
"200066124";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;1135,674004
"200040350";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;931,743187
"200071777";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;334,297162
"200041556";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;109,159078
"241100593";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;3260,807867
"249500430";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;188,441973
"241000488";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;118,341131
"200006930";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;359,17818
"200070712";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;640,173332
"200067247";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;441,094941
"200071827";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;2919,483652
"243800745";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;1153,261134
"242020071";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;602,19379
"245400171";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;406,089845
"242504496";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;139,339347
"249500455";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;587,730841
"241700434";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;4066,363342
"246300966";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;623,507703
"240800920";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;536,655343
"200068005";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;414,347991
"200039519";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;162,345874
"200035327";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;80,996231
"200065647";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;2433,781186
"200035707";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;294,064899
"249500109";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;4971,332382
"200066926";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;1242,076247
"200069235";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;325,503318
"243100567";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;383,592996
"240800862";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;363,514481
"244000824";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;89,636171
"200042182";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;354,969157
"240200600";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;545,208252
"200069730";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;652,794516
"244500468";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;8409,544325
"246000855";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;265,810838
"200067379";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;170,047808
"200069748";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;311,962162
"200067130";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;725,395345
"200040210";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;291,852337
"200068443";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;316,479261
"200005932";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;201,374244
"200005957";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;248,437008
"242500338";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;1590,900099
"246600282";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;371,153214
"246500573";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;537,647814
"244400552";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;951,685239
"200040418";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;176,243007
"200034098";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;358,41037
"243301439";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;180,534573
"200069151";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;426,283568
"200066777";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;871,206442
"200027217";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;420,123555
"200068757";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;2863,440812
"240100610";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;594,351331
"200072460";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;3863,136074
"200048551";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;601,903729
"247800618";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;555,631579
"246700843";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;182,951557
"244400404";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;18686,996897
"244200820";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;149,394484
"200069458";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;379,25269
"200066413";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;1147,544748
"200041317";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;3063,718565
"200054807";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;52745,50849
"248200057";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;369,994093
"242504371";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;123,661609
"248900938";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;542,007305
"245614417";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;531,561997
"244100293";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;170,070847
"243600236";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;538,855634
"200066769";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;219,327144
"200072734";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;416,42267
"200069185";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;401,895506
"200068807";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;377,440136
"200069268";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;297,508116
"200085728";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;560,39282
"200040202";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;412,184897
"200067072";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;701,178388
"200068765";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;890,284405
"241200625";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;133,137606
"246700306";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;435,995625
"245500327";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;270,118083
"242600492";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;279,571632
"200043263";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;551,957843
"200041689";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;920,545235
"200041515";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;970,697546
"200073112";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;336,850154
"243600202";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;137,431374
"247300817";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;548,309982
"200033173";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;389,591186
"200035442";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;569,59059
"200042372";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;207,920432
"246100390";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;90,563574
"243500733";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;475,098456
"242504488";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;196,460186
"248100737";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;2053,275093
"249500513";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;370,821597
"246600373";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;457,500302
"200096634";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;471,825613
"200035632";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;120,208871
"247600505";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;178,447445
"200066645";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;149,174323
"200029999";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;276,743348
"200041051";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;146,983922
"200040095";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;221,959063
"200066678";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;610,070617
"200017846";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;1602,601505
"200040293";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;572,619731
"200036465";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;922,403691
"200066355";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;3742,097204
"200066165";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;168,064901
"248400236";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;1138,121728
"248719353";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;172,645038
"200073344";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;1776,919206
"200040111";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;376,839415
"200041960";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;1183,764588
"200072874";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;442,0805
"246900765";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;322,496488
"245501176";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;67,398571
"241400555";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;1178,053713
"200066876";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;3088,73104
"200069623";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;765,9416
"200043693";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;200,978239
"200090504";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;1482,874885
"200034197";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;121,554204
"200006716";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;454,033042
"200069672";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;794,377935
"200071363";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;2449,123186
"200067213";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;10218,941009
"249500489";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;984,90214
"249000241";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;386,769386
"242504355";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;102,83967
"200035087";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;997,329441
"200071215";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;373,960724
"200034205";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;181,126651
"200067106";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;6739,266862
"248400319";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;690,286994
"243801255";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;273,744242
"243100773";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;244,171228
"247600646";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;367,072121
"241200674";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;88,247206
"200056232";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;8777,440308
"240400440";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;331,802335
"200040442";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;1099,546256
"200038990";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;389,976839
"200033827";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;173,882007
"200032514";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;58,375233
"200067460";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;1128,601357
"244000774";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;91,800026
"244600433";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;276,257544
"200069037";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;2132,434669
"200035129";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;307,188122
"200067445";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;355,103419
"200071785";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;1087,817511
"248400293";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;733,841148
"248719338";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;80,344521
"200036549";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;588,257425
"200066637";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;514,047805
"200070829";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;78,714375
"200068989";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;1966,552563
"200059392";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;773,763491
"200071074";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;273,089463
"200034957";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;220,030219
"200036523";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;309,719614
"200071520";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;413,330262
"200068948";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;485,566659
"200037133";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;967,562598
"247700594";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;2092,216848
"246400337";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;245,031923
"246700488";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;15652,897507
"245701362";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;2059,615902
"242100154";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;269,824407
"243900420";"EPCI";"2";"Y_GE15";"1";"_T";"POP";"A";"";2022;116,721304
